"","Days","FirstHslRe","APS","Rate","Stage1","Stage3","Stage4","Sector1","S48","Prediction","ActDays","Error","Code"
"271",2.19722457733622,3.48797605845584,2.08567209143047,0.0475,0,0,0,0,0,14.1620495329632,9,5,"300511.SZ"
"272",2.484906649788,2.77713831521984,2.1621729392773,0.0461,0,0,0,0,0,12.3761247634486,12,0,"300512.SZ"
"273",3.09104245335832,2.73724993874906,1.88858365386359,0.0236,0,0,0,0,0,13.5242764034288,22,9,"300513.SZ"
"274",2.94443897916644,3.19868111758268,1.41342302850814,0.039,0,0,0,0,0,16.7029350070786,19,3,"300515.SZ"
"275",2.89037175789616,2.9912091848264,2.14241634084122,0.0429,0,0,0,0,0,12.898661379921,18,6,"300516.SZ"
"276",2.83321334405622,3.13823233616127,1.68082790852077,0.0371,0,0,0,0,0,15.2544218060846,17,2,"300517.SZ"
"277",2.94443897916644,2.91921564865272,2.31550131826059,0.0385,0,0,0,0,0,12.119011110711,19,7,"300518.SZ"
"278",3.04452243772342,3.63042188454237,1.87333945622048,0.0235,0,0,0,0,0,15.641516501822,21,6,"300519.SZ"
"279",3.04452243772342,3.3462152472448,1.61342993370364,0.0353,0,0,0,0,0,16.1063209861237,21,5,"300520.SZ"
"280",2.83321334405622,3.77226106305299,1.65632149833295,0.0219,0,0,0,0,0,17.1106468627263,17,0,"300521.SZ"
"281",1.38629436111989,3.08804754246447,2.03339760317843,0.0204,0,0,0,0,0,13.6924110641313,4,9,"300522.SZ"
"282",2.94443897916644,4.07454193492592,2.18829594659192,0.0208,0,0,0,0,0,15.248665442695,19,4,"300523.SZ"
"283",3.09104245335832,3.1814279373027,1.75958057086382,0.0191,0,0,0,0,0,15.1238964405912,22,7,"300525.SZ"
"284",2.94443897916644,3.55065321718521,1.67896397508271,0.0367,0,0,0,0,0,16.2909655081413,19,3,"300526.SZ"
"285",2.77258872223978,3.76514652694017,1.26129787094521,0.0751,0,0,0,0,0,18.8012340540363,16,2,"300527.SZ"
"286",2.77258872223978,3.2284539462417,1.71918877639322,0.0522,0,0,0,0,0,15.1792892056465,16,1,"300528.SZ"
"287",2.89037175789616,3.36610606185087,0.867100487683383,0.0498,0,0,0,0,0,20.1753835770041,18,2,"300529.SZ"
"288",2.94443897916644,3.75379900021327,1.81482474215905,0.0182,0,0,0,0,0,16.2797583927145,19,3,"300530.SZ"
"289",2.94443897916644,3.1349943408875,1.81319474994812,0.0194,0,0,0,0,0,14.7663302139591,19,5,"300531.SZ"
"290",2.77258872223978,3.60664135587697,2.09309786812732,0.0318,0,0,0,0,0,14.5071797684494,16,2,"300532.SZ"
"291",2.56494935746154,3.76360300030987,2.59001713419062,0.0318,0,0,0,0,0,12.7657946453909,13,1,"300533.SZ"
"292",2.484906649788,3.34080623534679,2.02154756326093,0.0292,0,0,0,0,0,14.2392963104091,12,2,"300534.SZ"
"293",2.77258872223978,3.07510586109551,2.24707238306379,0.0171,0,0,0,0,0,12.8172868664281,16,4,"300535.SZ"
"294",2.70805020110221,4.95840099161846,1.54756250871601,0.0296,0,0,0,0,0,21.2468529800101,15,6,"300536.SZ"
"295",2.77258872223978,3.34353242946776,1.49738840862548,0.0311,0,0,0,0,0,16.7178209163621,16,0,"300537.SZ"
"296",2.77258872223978,2.85771097565662,1.90210752639692,0.0159,0,0,0,0,0,13.7779488104362,16,3,"300538.SZ"
"297",2.89037175789616,4.05918064976442,1.24415459395877,0.0319,0,0,0,0,0,20.2184750540137,18,2,"300539.SZ"
"298",2.63905732961526,3.63061054598996,2.002830439308,0.0182,0,0,0,0,0,15.0711025000681,14,1,"300540.SZ"
"299",2.77258872223978,3.60013624427955,1.7281094421516,0.0319,0,0,0,0,0,16.2104631742966,16,0,"300541.SZ"
"300",2.94443897916644,3.80868226650595,1.77833644889591,0.0297,0,0,0,0,0,16.5132150887885,19,3,"300542.SZ"
"301",2.56494935746154,3.7578723256009,2.18717424148272,0.0163,0,0,0,0,0,14.5435012308877,13,1,"300543.SZ"
"302",2.89037175789616,3.77248055115883,1.8196988379173,0.0174,0,0,0,0,0,16.3096886479941,18,2,"300545.SZ"
"303",2.89037175789616,3.58501931383134,2.26695791535089,0.0148,0,0,0,0,0,13.820368534703,18,5,"300546.SZ"
"304",2.56494935746154,3.28203291489105,2.28340227357727,0.0154,0,0,0,0,0,13.105965505506,13,0,"300547.SZ"
"305",2.94443897916644,3.43680199926739,1.79342474854712,0.0283,0,0,0,0,0,15.512156500771,19,4,"300548.SZ"
"306",2.77258872223978,4.28328666682162,1.80335860507141,0.016,0,0,0,0,0,17.7775097649597,16,1,"300549.SZ"
"307",2.94443897916644,3.41124771751566,1.71199450075919,0.0174,0,0,0,0,0,15.9255646985183,19,4,"300550.SZ"
"308",2.94443897916644,3.54505265762832,1.870262530716,0.0168,0,0,0,0,0,15.4977490493863,19,4,"300551.SZ"
"309",2.83321334405622,3.32413230931657,1.84054963339749,0.03,0,0,0,0,0,15.0078301525565,17,2,"300552.SZ"
"310",2.94443897916644,3.61717913994876,1.82616089594539,0.0137,0,0,0,0,0,15.9126502266587,19,4,"300553.SZ"
"311",2.70805020110221,3.15825120305177,1.96850998097255,0.0172,0,0,0,0,0,14.1454152167105,15,1,"300555.SZ"
"312",3.25809653802148,3.95784097225035,1.23837423104327,0.03,0,0,0,0,0,19.9520940246858,26,7,"300556.SZ"
"313",2.94443897916644,3.54564528602803,2.02551319965428,0.0147,0,0,0,0,0,14.7927351395096,19,5,"300557.SZ"
"314",2.70805020110221,4.4550695082053,1.01160091167848,0.0415,0,0,0,0,0,23.0046528107104,15,8,"300558.SZ"
"315",2.63905732961526,3.80666248977033,1.98100146886658,0.0161,0,0,0,0,0,15.6151784249028,14,1,"300559.SZ"
"316",2.94443897916644,3.31020080156157,1.77155676191054,0.0159,0,0,0,0,0,15.4012290652982,19,4,"300560.SZ"
"317",2.70805020110221,3.66070857714723,2.32042501112238,0.0142,0,0,0,0,0,13.76241066355,15,2,"300561.SZ"
"318",2.89037175789616,3.44964976504809,2.05668455455722,0.0142,0,0,0,0,0,14.4354111237678,18,4,"300562.SZ"
"319",2.99573227355399,3.57555076880693,1.57897870494939,0.0165,0,0,0,0,0,17.0320755427648,20,3,"300563.SZ"
"320",2.63905732961526,3.52311081066105,1.46093790411566,0.0335,0,0,0,0,0,17.3707674032013,14,3,"300565.SZ"
"321",2.63905732961526,3.53544690717212,1.85473426838944,0.0166,0,0,0,0,0,15.5498001965286,14,1,"300566.SZ"
"322",2.63905732961526,3.42651518964644,2.06939120582633,0.016,0,0,0,0,0,14.3142970279674,14,0,"300567.SZ"
"323",2.484906649788,3.86720898963834,2.27624111765444,0.028,0,0,0,0,0,14.3149744048712,12,2,"300568.SZ"
"324",2.30258509299405,3.15183623535484,2.84665205053984,0.0261,0,0,0,0,0,10.7441434030117,10,0,"300569.SZ"
"325",2.30258509299405,3.86670325220106,2.09309786812732,0.0308,0,0,0,0,0,15.1212718158583,10,5,"300570.SZ"
"326",2.99573227355399,3.77226106305299,1.73518911773966,0.0117,0,0,0,0,0,16.784565323234,20,4,"300571.SZ"
"327",2.63905732961526,3.41801466748825,1.92278773163446,0.0142,0,0,0,0,0,14.9665805913959,14,0,"300572.SZ"
"328",3.04452243772342,3.65660589356364,1.79342474854712,0.0151,0,0,0,0,0,16.1625296251774,21,5,"300573.SZ"
"329",2.07944154167984,3.54450784693655,2.4706386779903,0.0147,0,0,0,0,0,12.9004252897842,8,4,"300575.SZ"
"330",2.70805020110221,3.17008566069877,1.50407739677627,0.015,0,0,0,0,0,16.3618879697603,15,1,"300576.SZ"
"331",2.30258509299405,2.86490399115025,2.0515563381903,0.014,0,0,0,0,0,13.1870429036698,10,3,"300577.SZ"
"332",2.484906649788,3.05760767727208,1.69927861643389,0.0151,0,0,0,0,0,15.1384851694918,12,3,"300579.SZ"
"333",2.56494935746154,3.77187637368491,2.33020026002702,0.0123,0,0,0,0,0,13.9765383686085,13,0,"300581.SZ"
"334",2.19722457733622,3.25293412864076,1.85473426838944,0.0291,0,0,0,0,0,14.7824197666823,9,5,"300582.SZ"
"335",2.56494935746154,3.79423996977176,1.5953389880546,0.0151,0,0,0,0,0,17.552743777481,13,4,"300585.SZ"
"336",2.07944154167984,3.28758302053186,1.49290409617815,0.1021,0,0,0,1,1,7.45163161660635,8,1,"600908.SH"
"337",1.79175946922805,3.16961850792686,1.15688119679209,0.2695,0,0,0,1,0,12.8963082069351,6,6,"600909.SH"
"338",2.07944154167984,1.24241604201382,0.688134638736401,0.8767,0,0,0,1,0,8.17342656443759,8,0,"600917.SH"
"339",1.38629436111989,0.078822553523743,1.83418018511201,0.4673,0,0,0,1,1,3.3866833849822,4,1,"600919.SH"
"340",1.38629436111989,1.93018270921141,2.6616571615325,0.128,0,0,0,1,1,4.14964356692248,4,0,"600926.SH"
"341",2.39789527279837,3.33003087423436,0.182321556793955,0.1535,0,0,0,1,0,18.8803066389422,11,7,"600936.SH"
"342",1.6094379124341,3.7313486378391,1.67335123817775,1.6235,0,1,0,1,0,8.13109712446722,5,3,"600958.SH"
"343",3.04452243772342,3.16592665763899,1.37371557891303,1.239,0,1,0,1,0,9.83865081083936,21,12,"600959.SH"
"344",2.484906649788,3.25415911783136,1.56024766824333,0.2203,0,0,0,1,0,11.8272095998174,12,1,"600977.SH"
"345",1.79175946922805,3.28404946828817,1.27536280041261,0.0973,0,0,0,1,0,13.772008569555,6,7,"600996.SH"
"346",2.19722457733622,2.18776941856543,1.46787434811231,1.2774,0,0,0,1,0,6.13969175230539,9,3,"601015.SH"
"347",2.39789527279837,1.4982892530085,0.559615787935423,0.7042,0,0,0,1,0,9.62985294599798,11,2,"601016.SH"
"348",2.30258509299405,3.00345431964789,0.99694863489161,0.0713,0,0,0,1,0,14.5359370686071,10,4,"601020.SH"
"349",2.30258509299405,1.77136877958032,2.46300181439995,0.6524,0,0,0,1,0,5.74683919040605,10,5,"601021.SH"
"350",2.56494935746154,2.28293809561022,0.916290731874155,0.7598,0,0,0,1,0,9.50492103729756,13,4,"601069.SH"
"351",2.89037175789616,3.05276685605206,1.31908561142644,0.1102,0,0,0,1,0,13.0198811449524,18,5,"601127.SH"
"352",1.94591014905531,3.00175559719419,1.44926916028128,0.1152,0,0,0,1,1,7.17360945909052,7,0,"601128.SH"
"353",1.6094379124341,2.97899315754971,2.1938856760707,0.1101,0,0,0,1,0,9.83802865087549,5,4,"601163.SH"
"354",1.94591014905531,3.51123548687109,1.56024766824333,1.4416,0,0,0,1,0,6.78530139544695,7,1,"601198.SH"
"355",1.09861228866811,1.99795982951696,2.24070968927596,1.5742,0,0,1,1,0,3.05254622651377,3,0,"601211.SH"
"356",1.79175946922805,2.48171175889148,1.47017584510059,0.6765,0,0,0,1,0,8.61658662209701,6,2,"601226.SH"
"357",0.693147180559945,2.46829004008271,2.87582197688143,0.2301,0,0,0,1,1,4.0236531636043,2,2,"601229.SH"
"358",2.30258509299405,4.26772660397724,1.17557332980424,0.2955,0,0,1,1,0,11.300224301793,10,1,"601368.SH"
"359",2.19722457733622,3.31292812844439,1.19392246847243,0.0974,0,0,0,1,0,14.1844889893065,9,5,"601500.SH"
"360",2.19722457733622,1.35173835697828,1.19694818938897,0.4914,0,0,0,1,0,8.58425465131604,9,1,"601579.SH"
"361",2.56494935746154,3.6894357585552,1.50851199384414,0.0641,0,0,0,1,0,13.8891754416487,13,0,"601595.SH"
"362",2.77258872223978,2.53730732401162,1.08856195281461,0.2798,0,0,0,1,0,11.8612700884308,16,5,"601611.SH"
"363",1.6094379124341,2.41248295458871,1.48613969608961,1.1352,0,1,0,1,0,8.87964502799002,5,3,"601689.SH"
"364",2.63905732961526,2.81904911332983,1.81645208181843,0.0797,0,0,0,1,0,10.9332118693794,14,4,"601811.SH"
"365",3.36729582998647,3.61589964957442,0.683096844706444,0.0496,0,0,0,1,0,17.8157891726976,29,12,"601882.SH"
"366",2.30258509299405,2.5225403556064,1.47932922708708,0.1329,0,0,0,1,0,11.2757435170164,10,1,"601900.SH"
"367",2.19722457733622,3.03722115706195,1.74221902366792,0.1351,0,0,0,1,0,11.2675975125987,9,2,"601966.SH"
"368",2.56494935746154,3.87357165905386,0.854415328156068,0.453,0,0,1,1,0,10.853351640076,13,3,"601968.SH"
"369",1.38629436111989,1.6098210146829,0.871293365943419,1.797,0,0,0,1,0,5.22420702739293,4,1,"601969.SH"
"370",2.484906649788,3.96087369571604,0.824175442966349,1.6319,0,0,1,1,0,6.24678088586269,12,6,"601985.SH"
"371",1.79175946922805,2.85772839741116,2.06178660644112,0.2239,0,0,0,1,1,5.50995996759281,6,1,"601997.SH"
"372",1.79175946922805,-1.88803168478215,1.77495235091167,1.3187,1,0,0,1,0,2.03816278449339,6,4,"603005.SH"
"373",2.07944154167984,0.51011754118231,1.83896107071235,0.4365,0,0,0,1,0,6.34062100976452,8,2,"603006.SH"
"374",2.63905732961526,3.35150807162067,1.73695123273306,0.038,0,0,0,1,0,12.4343023598536,14,2,"603007.SH"
"375",2.39789527279837,1.19911025500304,1.32175583998232,0.2809,0,0,0,1,0,8.93794881142393,11,3,"603009.SH"
"376",1.79175946922805,1.49968704847498,1.5953389880546,0.4921,0,0,0,1,0,7.77218616233074,6,1,"603010.SH"
"377",2.94443897916644,2.41041779779726,1.12817109090965,0.5472,0,0,0,1,0,10.0804727009103,19,9,"603011.SH"
"378",1.38629436111989,2.14485146415282,1.90954250488444,1.2202,0,1,0,1,0,7.17126585228418,4,3,"603012.SH"
"379",1.6094379124341,2.4789364828015,1.61342993370364,0.7136,0,1,0,1,0,10.6008366521313,5,5,"603015.SH"
"380",2.70805020110221,3.13590995685836,1.61938824328727,0.0478,0,0,0,1,0,12.4014432067529,15,3,"603016.SH"
"381",1.09861228866811,1.55431861321304,2.54553127160444,0.5467,0,0,0,1,0,5.70136434892291,3,2,"603017.SH"
"382",1.38629436111989,1.6791178330721,2.69056488676119,0.753,0,0,0,1,0,5.02852899954157,4,1,"603018.SH"
"383",2.99573227355399,2.45495957342004,1.28923264827676,0.5242,0,0,0,1,0,9.77064668251836,20,11,"603019.SH"
"384",1.38629436111989,2.84301118653633,2.30558060197384,1.1603,0,1,0,1,0,7.29864056704688,4,3,"603020.SH"
"385",2.30258509299405,1.76264207065732,1.85941811770187,0.4677,0,1,0,1,0,9.90038471556894,10,1,"603021.SH"
"386",2.70805020110221,3.47376807449699,1.22671229129543,0.3608,0,1,0,1,0,16.5871827968787,15,1,"603022.SH"
"387",2.70805020110221,2.97592964625781,1.54968790802833,0.2644,0,1,0,1,0,14.5569710457351,15,1,"603023.SH"
"388",2.19722457733622,2.05693591948003,1.16002091679675,0.6184,0,1,0,1,0,11.9431747797816,9,2,"603025.SH"
"389",2.63905732961526,3.32669485436423,1.84371920815877,0.2956,0,1,0,1,0,13.8433458454878,14,1,"603026.SH"
"390",2.19722457733622,2.33834181270616,1.61740608208328,0.0533,0,0,0,1,0,10.9144369002062,9,1,"603027.SH"
"391",2.89037175789616,2.77814033585306,0.712949807856125,0.0612,0,0,0,1,0,15.3831510423063,18,3,"603028.SH"
"392",2.484906649788,2.42020747317575,1.9823798288367,0.0448,0,0,0,1,0,9.92493588154156,12,3,"603029.SH"
"393",2.39789527279837,2.54147700127639,1.58514521986506,0.8299,0,1,0,1,0,10.2032179485104,11,1,"603030.SH"
"394",2.70805020110221,3.10109278921182,1.90508815453506,0.0198,0,0,0,1,0,11.4530666942231,15,4,"603031.SH"
"395",2.30258509299405,3.15251490143825,2.4706386779903,0.0291,0,0,0,1,0,9.66141614025677,10,1,"603033.SH"
"396",2.39789527279837,3.32436747946792,1.52822785700856,0.037,0,0,0,1,0,13.2072991573884,11,2,"603036.SH"
"397",2.63905732961526,3.47910763976561,0.548121408509688,0.0409,0,0,0,1,0,18.2512182781006,14,4,"603058.SH"
"398",2.63905732961526,3.53732955598674,1.35840915763035,0.0432,0,0,0,1,0,14.3456186829269,14,0,"603060.SH"
"399",2.39789527279837,3.78099474302174,1.89911798754855,0.2574,0,0,1,1,0,8.53812057694467,11,3,"603066.SH"
"400",2.484906649788,3.35897418746266,1.52822785700856,0.0448,0,0,0,1,0,13.229038448975,12,1,"603067.SH"
"401",2.83321334405622,3.16048750663005,1.12167756159911,0.0755,0,0,0,1,0,14.3107260077404,17,3,"603069.SH"
"402",2.484906649788,2.46275384514687,1.30833281965018,0.2724,0,0,1,1,0,8.25623865496317,12,4,"603085.SH"
"403",2.77258872223978,2.21183072972558,1.69009581545155,0.448,0,0,0,1,0,8.6293631829366,16,8,"603088.SH"
"404",2.83321334405622,3.4673371841667,1.43508452528932,0.0325,0,0,0,1,0,13.930685171291,17,4,"603090.SH"
"405",2.07944154167984,3.16329840738508,1.30019166206648,0.0483,0,0,0,1,0,13.7344592674683,8,5,"603098.SH"
"406",2.39789527279837,1.01754738551956,0.982078472412158,0.3683,0,0,0,1,0,9.23826708939489,11,2,"603099.SH"
"407",1.79175946922805,1.4093664874077,1.40854497005471,0.8948,0,0,0,1,0,6.66666032895046,6,0,"603100.SH"
"408",2.07944154167984,2.40779747147658,1.53471436623816,0.0605,0,0,0,1,0,11.2786152934183,8,3,"603101.SH"
"409",2.70805020110221,3.11245654786213,2.18492704952581,0.2799,0,1,0,1,0,12.1451844179936,15,3,"603108.SH"
"410",1.94591014905531,1.34909718558663,1.11185751541813,0.6514,0,0,0,1,0,8.14614671207179,7,1,"603111.SH"
"411",1.6094379124341,2.07131141559655,1.86717610851281,0.7693,0,0,1,1,0,5.13014096787211,5,0,"603116.SH"
"412",1.94591014905531,3.05760767727208,1.14103300455206,0.3062,0,0,1,1,0,9.38922087096178,7,2,"603117.SH"
"413",1.94591014905531,2.51908410158959,1.98787434815435,0.9299,0,0,0,1,0,6.53323833585905,7,1,"603118.SH"
"414",2.30258509299405,0.992803998276354,1.14422279992016,0.85,0,0,0,1,0,6.92081403527089,10,4,"603126.SH"
"415",3.09104245335832,3.05650190588394,1.70656462316482,0.0417,0,0,0,1,0,11.9592936767612,22,11,"603131.SH"
"416",1.6094379124341,2.08659114880496,1.85785927093258,0.9024,0,1,0,1,0,8.43087816676018,5,3,"603158.SH"
"417",2.94443897916644,3.06916355163987,1.22082992139236,0.0345,0,0,0,1,0,13.9598535328388,19,6,"603159.SH"
"418",2.99573227355399,3.43509893333784,1.4747630091075,0.0485,0,0,0,1,0,13.5857300955045,20,7,"603160.SH"
"419",2.484906649788,1.63859449672555,0.741937344729377,0.2985,0,0,0,1,0,11.3476757253343,12,1,"603166.SH"
"420",2.30258509299405,1.33476058494252,2.31253542384721,0.7623,0,0,0,1,0,5.32508645960382,10,5,"603168.SH"
"421",3.13549421592915,1.63168352138142,0.46373401623214,0.614,0,0,0,1,0,10.5841420057872,23,13,"603169.SH"
"422",1.6094379124341,1.34653960256005,2.1540850846756,1.2142,0,0,0,1,0,4.49228539689671,5,1,"603188.SH"
"423",2.77258872223978,3.34313358070739,1.19694818938897,0.045,0,0,0,1,0,14.6078070648079,16,2,"603189.SH"
"424",2.484906649788,3.18206185174548,1.45861502269952,0.7001,0,1,0,1,0,12.5013617208631,12,0,"603198.SH"
"425",2.30258509299405,2.85697611451733,2.00955541421567,0.7221,0,1,0,1,0,9.92138021778377,10,1,"603199.SH"
"426",2.70805020110221,3.34609179807484,1.88706964903238,0.03,0,0,0,1,0,11.9103734984331,15,4,"603203.SH"
"427",1.6094379124341,2.53676493045114,1.79508725932073,0.0396,0,0,0,1,0,10.7345584215221,5,5,"603218.SH"
"428",2.19722457733622,2.14558134418438,1.44456326924387,0.5392,0,0,0,1,0,8.80763683717992,9,1,"603222.SH"
"429",1.79175946922805,2.86482097705216,1.50407739677627,0.3463,0,0,1,1,0,7.98948838503317,6,1,"603223.SH"
"430",3.04452243772342,3.16970986755403,0.912282710476616,0.2977,0,1,0,1,0,17.9589621923346,21,4,"603227.SH"
"431",1.79175946922805,2.85196971036371,2.15986879079245,0.0281,0,0,0,1,0,10.1423160159168,6,4,"603239.SH"
"432",2.70805020110221,2.91827752714987,1.78507048107726,0.0454,0,0,0,1,0,11.4023282950045,15,4,"603258.SH"
"433",1.79175946922805,1.9278916435526,1.75267208052001,0.5891,0,1,0,1,0,9.89600015183142,6,3,"603268.SH"
"434",1.79175946922805,3.10551314027105,1.58719230348678,0.0575,0,0,0,1,0,12.4059545656664,6,6,"603298.SH"
"435",2.63905732961526,2.86861026611465,1.24415459395877,0.2472,0,0,0,1,0,12.1048158279404,14,2,"603299.SH"
"436",2.63905732961526,3.61052327964779,1.60140574073684,0.3722,0,1,0,1,0,15.0224104667091,14,1,"603300.SH"
"437",1.79175946922805,1.15654411075482,1.77664583141801,0.2977,0,0,0,1,0,7.65764375758531,6,1,"603306.SH"
"438",2.07944154167984,3.48024058900261,1.96990565461153,0.6096,0,1,0,1,0,11.7044900106414,8,3,"603309.SH"
"439",3.04452243772342,2.90302287544972,0.936093359170335,0.2996,0,1,0,1,0,17.0787543750336,21,4,"603311.SH"
"440",1.94591014905531,2.98199374744347,1.86252854011626,0.0461,0,0,0,1,0,11.242786534471,7,4,"603313.SH"
"441",2.07944154167984,2.10373423424888,1.7630170003624,0.4717,0,1,0,1,0,10.7398591125514,8,2,"603315.SH"
"442",3.13549421592915,2.20757698236584,0.867100487683383,0.3188,0,1,0,1,0,15.4883612747017,23,8,"603318.SH"
"443",2.70805020110221,3.29792010215593,1.89911798754855,0.028,0,0,0,1,0,11.788175034255,15,4,"603319.SH"
"444",2.89037175789616,3.61191841297781,1.72455071953461,0.0224,0,0,0,1,0,13.1038675592776,18,5,"603322.SH"
"445",2.07944154167984,2.66876050102193,1.9154509415706,0.0671,0,0,0,1,1,6.03915366863598,8,2,"603323.SH"
"446",1.6094379124341,0.180870609926649,2.00552585872967,1.7008,0,0,0,1,0,3.0858318427995,5,2,"603328.SH"
"447",2.63905732961526,3.98509357330464,1.66959183525385,0.0336,0,0,0,1,0,14.0568373733102,14,0,"603336.SH"
"448",1.38629436111989,2.06054430149843,2.5152741864044,0.3603,0,1,0,1,0,8.93984871154867,4,4,"603338.SH"
"449",2.63905732961526,2.4089347071478,1.74221902366792,0.0574,0,0,0,1,0,10.6002412196764,14,4,"603339.SH"
"450",2.77258872223978,2.80935391606443,1.72988406550997,0.3951,0,1,0,1,0,12.5873451138903,16,4,"603355.SH"
"451",1.79175946922805,2.50919934235705,2.25654115449264,0.4009,0,0,0,1,0,7.77610568954099,6,1,"603368.SH"
"452",1.09861228866811,0.269440205244227,1.8229350866965,1.0594,0,0,0,1,0,4.52641281811005,3,1,"603369.SH"
"453",2.30258509299405,1.33379299674283,1.20896034583698,0.0734,0,0,0,1,0,10.4588547145156,10,0,"603377.SH"
"454",2.19722457733622,3.51855356389512,1.30833281965018,0.0392,0,0,0,1,0,14.5532939480626,9,5,"603389.SH"
"455",1.94591014905531,3.02053739247296,2.34180580614733,0.0393,0,0,0,1,0,9.79560263227018,7,2,"603393.SH"
"456",2.99573227355399,3.06472514504094,1.64093657949347,0.2318,0,0,0,1,0,11.1358120595602,20,9,"603398.SH"
"457",2.19722457733622,3.65365076223021,1.98924327376169,0.0272,0,0,0,1,0,12.1320744765509,9,3,"603416.SH"
"458",2.19722457733622,3.14639442173387,1.37118072330984,0.0458,0,0,0,1,0,13.4189064026565,9,4,"603421.SH"
"459",1.6094379124341,1.63398619363937,1.99333884262642,0.7484,0,0,0,1,0,6.19894296040638,5,1,"603456.SH"
"460",2.484906649788,3.19412223852701,2.59151638484626,0.3997,0,0,0,1,0,7.81993027903559,12,5,"603508.SH"
"461",2.30258509299405,2.91941000599436,1.51072193949494,0.0564,0,0,0,1,0,12.3403978504177,10,2,"603515.SH"
"462",1.6094379124341,2.04216685046365,2.06812778177956,0.6401,0,0,0,1,0,6.81128387451472,5,1,"603518.SH"
"463",1.79175946922805,2.33304430047875,2.00012773496011,0.5735,0,1,0,1,0,9.85107940869796,6,3,"603519.SH"
"464",2.30258509299405,2.72311307877926,1.83258146374831,0.0487,0,0,0,1,0,10.8793846554679,10,0,"603520.SH"
"465",2.89037175789616,2.86611720846942,1.63119940421561,0.0588,0,0,0,1,0,11.7789334608097,18,7,"603528.SH"
"466",0,-4.40523285949772,1.22082992139236,2.287,1,0,0,1,0,1.01308881136382,1,0,"603555.SH"
"467",1.94591014905531,3.41450603446472,2.34180580614733,0.0579,0,0,0,1,0,10.328645012983,7,3,"603556.SH"
"468",1.79175946922805,1.73443440260879,2.12823170584927,0.6835,0,0,0,1,0,6.23673976352974,6,0,"603558.SH"
"469",2.77258872223978,4.43811610132491,1.70110510095992,0.0347,0,0,0,1,0,14.9433209461401,16,2,"603559.SH"
"470",2.70805020110221,2.29834409873679,2.05027016437956,0.5059,0,1,0,1,0,9.97131832520732,15,6,"603566.SH"
"471",1.94591014905531,2.70696686121447,2.11384296839717,0.8283,0,1,0,1,0,8.91017822256265,7,1,"603567.SH"
"472",2.63905732961526,3.28195980029479,1.14740245283754,0.4607,0,1,0,1,0,15.7054025035739,14,1,"603568.SH"
"473",2.484906649788,3.27701977204232,1.30833281965018,0.0508,0,0,0,1,0,13.9308166399665,12,1,"603569.SH"
"474",2.30258509299405,3.00468241935807,1.9213246735827,0.0298,0,0,0,1,0,11.169662842067,10,1,"603577.SH"
"475",2.07944154167984,3.4015974616835,2.55412171880947,0.0274,0,0,0,1,0,9.80187426424621,8,1,"603585.SH"
"476",1.6094379124341,1.68259431919107,2.30956070673047,0.4085,0,0,0,1,0,6.69150461910587,5,1,"603588.SH"
"477",1.6094379124341,2.44568593663472,1.66392609771817,0.6946,0,0,1,1,0,6.00740639211934,5,1,"603589.SH"
"478",2.94443897916644,3.78119472302439,1.38128181929635,0.1691,0,1,0,1,0,18.2318158118452,19,1,"603598.SH"
"479",2.77258872223978,2.51642231656688,2.40784560365154,0.3158,0,1,0,1,0,10.1457111962148,16,6,"603599.SH"
"480",2.30258509299405,1.72822144842407,1.55180879959746,0.4525,0,0,0,1,0,8.3249157042876,10,2,"603600.SH"
"481",2.484906649788,2.07240751502243,1.43270073393405,0.4407,0,0,0,1,0,9.16887193213532,12,3,"603601.SH"
"482",1.94591014905531,1.86006882392835,1.66203036255327,0.4901,0,0,0,1,0,8.06732762414081,7,1,"603606.SH"
"483",2.07944154167984,2.48005557814293,1.63315443905142,0.0769,0,0,0,1,0,10.9797898817029,8,2,"603608.SH"
"484",1.6094379124341,1.05735039091947,1.35325450704169,0.5112,0,0,0,1,0,7.7360030853853,5,2,"603609.SH"
"485",1.94591014905531,2.00248050054371,2.25339484880327,0.755,0,0,0,1,0,6.04570488169843,7,1,"603611.SH"
"486",2.39789527279837,3.32459991078999,1.71739505393919,0.3292,0,0,1,1,0,8.11244177887745,11,3,"603616.SH"
"487",1.79175946922805,1.87273982347754,1.89311196348834,1.1181,0,0,0,1,0,5.54176415650791,6,1,"603618.SH"
"488",2.89037175789616,3.36959824587746,1.67335123817775,0.0313,0,0,0,1,0,12.7573902144945,18,6,"603633.SH"
"489",2.07944154167984,1.88124663572959,2.00821403239147,0.396,0,0,0,1,0,7.62002041534787,8,1,"603636.SH"
"490",2.484906649788,3.18441688887748,1.23547147138531,0.0497,0,0,0,1,0,14.0472550305534,12,2,"603658.SH"
"491",2.63905732961526,3.89222037813197,1.36863942588117,0.0341,0,0,0,1,0,15.1902690080871,14,1,"603660.SH"
"492",2.99573227355399,3.06196124405747,1.05431202977153,0.042,0,0,0,1,0,14.6219989226601,20,6,"603663.SH"
"493",2.70805020110221,3.28737474722188,1.65441127807683,0.0423,0,0,0,1,0,12.5988322015987,15,3,"603667.SH"
"494",2.63905732961526,3.77561114993827,1.42069578783722,0.4139,0,1,0,1,0,15.9696838282317,14,1,"603669.SH"
